title,prize,amount,year,link,genre,film_length,animation,film_stage,latin,torrent_search,youtube_search
Iraq in Fragments,Directing Award Documentary,1,2006,https://en.m.wikipedia.org//wiki/Iraq_in_Fragments,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Iraq%20in%20Fragments%202006,https://www.youtube.com/results?search_query=Iraq+in+Fragments+2006
A Guide to Recognizing Your Saints,Directing Award Dramatic,1,2006,https://en.m.wikipedia.org//wiki/A_Guide_to_Recognizing_Your_Saints,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=A%20Guide%20to%20Recognizing%20Your%20Saints%202006,https://www.youtube.com/results?search_query=A+Guide+to+Recognizing+Your+Saints+2006
Iraq in Fragments,Editing Award Documentary,1,2006,,documentary,,,editing,,https://rutracker.org/forum/tracker.php?nm=Iraq%20in%20Fragments%202006,https://www.youtube.com/results?search_query=Iraq+in+Fragments+2006
Iraq in Fragments,Excellence in Cinematography Award Documentary,1,2006,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Iraq%20in%20Fragments%202006,https://www.youtube.com/results?search_query=Iraq+in+Fragments+2006
Right at Your Door,Excellence in Cinematography Award Dramatic,1,2006,https://en.m.wikipedia.org//wiki/Right_at_Your_Door,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Right%20at%20Your%20Door%202006,https://www.youtube.com/results?search_query=Right+at+Your+Door+2006
God Grew Tired of Us,Grand Jury Prize Documentary,1,2006,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=God%20Grew%20Tired%20of%20Us%202006,https://www.youtube.com/results?search_query=God+Grew+Tired+of+Us+2006
Quinceañera,Grand Jury Prize Dramatic,1,2006,,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Quinceañera%202006,https://www.youtube.com/results?search_query=Quinceañera+2006
Before Dawn,Honorable Mention in Short Filmmaking,1,2006,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Before%20Dawn%202006,https://www.youtube.com/results?search_query=Before+Dawn+2006
Undressing My Mother,Honorable Mention in Short Filmmaking,1,2006,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Undressing%20My%20Mother%202006,https://www.youtube.com/results?search_query=Undressing+My+Mother+2006
Bugcrush,Jury Prize in Short Filmmaking,1,2006,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Bugcrush%202006,https://www.youtube.com/results?search_query=Bugcrush+2006
The Wraith of Cobble Hill,Jury Prize in Short Filmmaking,1,2006,,,short,,,,https://rutracker.org/forum/tracker.php?nm=The%20Wraith%20of%20Cobble%20Hill%202006,https://www.youtube.com/results?search_query=The+Wraith+of+Cobble+Hill+2006
The Natural Route,Jury Prize in International Short Filmmaking,1,2006,,,short,,,,https://rutracker.org/forum/tracker.php?nm=The%20Natural%20Route%202006,https://www.youtube.com/results?search_query=The+Natural+Route+2006
American Blackout,Special Jury Prize Documentary,1,2006,https://en.m.wikipedia.org//wiki/American_Blackout,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=American%20Blackout%202006,https://www.youtube.com/results?search_query=American+Blackout+2006
TV Junkie,Special Jury Prize Documentary,1,2006,https://en.m.wikipedia.org//wiki/TV_Junkie,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=TV%20Junkie%202006,https://www.youtube.com/results?search_query=TV+Junkie+2006
In Between Days,Special Jury Prize for Independent Vision Dramatic,1,2006,https://en.m.wikipedia.org//wiki/In_Between_Days_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=In%20Between%20Days%202006,https://www.youtube.com/results?search_query=In+Between+Days+2006
Stephanie Daley,Waldo Salt Screenwriting Award,1,2006,https://en.m.wikipedia.org//wiki/Stephanie_Daley,,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Stephanie%20Daley%202006,https://www.youtube.com/results?search_query=Stephanie+Daley+2006
De Nadie,World Cinema Audience Award Documentary,1,2006,https://en.m.wikipedia.org//wiki/De_Nadie,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=De%20Nadie%202006,https://www.youtube.com/results?search_query=De+Nadie+2006
No. 2,World Cinema Audience Award Dramatic,1,2006,https://en.m.wikipedia.org//wiki/No._2_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=No.%202%202006,https://www.youtube.com/results?search_query=No.+2+2006
In the Pit,World Cinema Jury Prize Documentary,1,2006,https://en.m.wikipedia.org//wiki/In_the_Pit,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=In%20the%20Pit%202006,https://www.youtube.com/results?search_query=In+the+Pit+2006
13 Tzameti,World Cinema Jury Prize Dramatic,1,2006,https://en.m.wikipedia.org//wiki/13_Tzameti,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=13%20Tzameti%202006,https://www.youtube.com/results?search_query=13+Tzameti+2006
Into Great Silence,World Cinema Special Jury Prize Documentary,1,2006,https://en.m.wikipedia.org//wiki/Into_Great_Silence,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Into%20Great%20Silence%202006,https://www.youtube.com/results?search_query=Into+Great+Silence+2006
Dear Pyongyang,World Cinema Special Jury Prize Documentary,1,2006,https://en.m.wikipedia.org//wiki/Dear_Pyongyang,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Dear%20Pyongyang%202006,https://www.youtube.com/results?search_query=Dear+Pyongyang+2006
Eve and the Fire Horse,World Cinema Special Jury Prize Dramatic,1,2006,https://en.m.wikipedia.org//wiki/Eve_and_the_Fire_Horse,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Eve%20and%20the%20Fire%20Horse%202006,https://www.youtube.com/results?search_query=Eve+and+the+Fire+Horse+2006
